published_date,channel_id,channel_title,video_title,description,thumbnail_url,video_tag,categoryId,defaultAudioLanguage,duration(s),licensed_content,status,for_kids,view_count,like_count,favorite_count,comment_count,topic_category,start_time(UTC),end_time(UTC),scheduled_time(UTC)
2024-05-08 17:36:07+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,jadinya strim karaoke,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/8MeZJ1kmmuY/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,11934,FALSE,public,FALSE,4581,609,0,10,Video_game_culture,2024-05-08 14:05:55+00:00,,2024-05-08 14:05:00+00:00
2024-05-08 14:03:48+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,absen yang kangenn~,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/hP9w4xZvTAo/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,32,TRUE,public,FALSE,681,139,0,9,Video_game_culture,2024-05-08 14:02:22+00:00,,2024-05-08 14:00:00+00:00
2024-04-23 14:26:40+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,tiup lilin?,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/kv0dU-FuFB8/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,3484,FALSE,public,FALSE,3128,458,0,,Lifestyle_(sociology),2024-04-23 13:02:29+00:00,,2024-04-23 13:00:00+00:00
2024-04-20 15:06:37+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,vtuber lupa password,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/bS4y6EvJ0qQ/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,3093,TRUE,public,FALSE,2757,417,0,9,,2024-04-20 13:01:22+00:00,,2024-04-20 13:00:00+00:00
2024-04-16 05:00:18+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Hot Anime Girl? 😋 #shorts #meme #vtuber,"You can support me through here!~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieberia
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/eULe_KkRj3o/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,13,TRUE,public,FALSE,2259,360,0,40,"Entertainment,Film",,,
2024-04-12 07:57:15+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,The Last Sebul Bender #shorts #meme,,https://i.ytimg.com/vi/E8-R9NEHQJg/default.jpg,,24,id,21,TRUE,public,FALSE,16396,1090,0,59,"Entertainment,Film",,,
2024-04-07 10:00:05+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Marcus (pt. 2) #shorts #meme,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/3QgJxw53XPI/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,38,TRUE,public,FALSE,2081,146,0,11,"Entertainment,Film",,,
2024-04-05 10:00:03+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Marcus (pt. 1) #shorts #meme,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/2hidPM9JsyI/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,43,TRUE,public,FALSE,1258,123,0,12,"Entertainment,Film",,,
2024-04-03 10:00:54+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Toddy #shorts #meme,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/uTyTeRiBrqc/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,60,TRUE,public,FALSE,1422,130,0,15,"Entertainment,Film",,,
2024-03-30 10:00:36+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,Mbahas PR Alice #shorts #meme,Credit : https://www.tiktok.com/@prof.star,https://i.ytimg.com/vi/iazUtVKxv4U/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia,loli",24,id,60,TRUE,public,FALSE,1267,123,0,10,"Entertainment,Film",,,
2024-03-30 05:03:45+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,FREETALK DAN CALLING PENERIMA BUKU LIEBERIAN! PENTINGG!!!,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/66L9g2kXSv4/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,5057,FALSE,public,FALSE,2463,295,0,10,,2024-03-29 15:16:56+00:00,,2024-03-29 15:15:00+00:00
2024-03-28 21:49:01+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,(BUKAN) STREAM SUBATHON SAMPAI SAHUR,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/tVOXzpNoUZs/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,22305,FALSE,public,FALSE,5545,680,0,11,Video_game_culture,2024-03-28 15:18:26+00:00,,2024-03-28 15:15:00+00:00
2024-03-28 21:48:54+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,PENGUMUMAN PEMENANG BUKU KOLEKSI LIEBERIA~,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/rQNz6NXgaZM/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,3423,TRUE,public,FALSE,1271,231,0,5,Video_game_culture,2024-03-28 14:01:55+00:00,,2024-03-28 14:00:00+00:00
2024-03-27 16:40:31+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,MENCICIL GAME HORROR STEAM,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#Gameplay #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/Ex0qEjNO16k/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,6494,FALSE,public,FALSE,1908,307,0,4,"Action-adventure_game,Role-playing_video_game,Video_game_culture",2024-03-27 14:01:50+00:00,,2024-03-27 14:00:00+00:00
2024-03-26 14:41:21+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,MENCARI NAFKAH DI BULAN BERKAH,"Dengan @HeraGaraleaCh @MinervaRosaline @KariSharl  

= = = = = = = = = = = = = =

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

🌙 Hadiah Kecil dari Pencil
https://youtu.be/Y_aXz7eIByM

🌙 Re:Colorful Memories
https://youtu.be/QoT9GtwpvQ4

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

Credit
- Livechat by Maru マル (https://twitter.com/maruu_snk)
- BGM by Filipus Wisnumurti (https://twitter.com/wisnufilipus123)

#Karaoke #CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/qTdXaQh8IXM/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,1277,TRUE,public,FALSE,1586,238,0,8,"Action-adventure_game,Role-playing_video_game,Video_game_culture",2024-03-26 14:05:35+00:00,,2024-03-26 14:00:00+00:00
2024-03-25 16:32:15+00:00,UC4pEixMozb6UnOtwg5Uew-Q,Cecilia Lieberia Ch.『 Re:Memories 』,AYO BANGUN!!! SAHUR BARENG ANIMEH,"🌙 Alarm Voice pertama Cecil!
https://rememories.id/noicepackcecil

🌙 Koleksi Merch Official Cecil dan Keluarga Rememe!
https://tokopedia.com/rememories

= = = = = = = = = = = = = =

You can support me through here~
📖 https://trakteer.id/cecilialieberia/tip
📖 https://streamlabs.com/cecilialieberia
And I will read in on ""Donation Reading"" or ""QnA Stream"" if I miss it :'3

For collaboration and business Inquiries:
📖 Contact@rememories.id

= = = = = = = = = = = = = =

Ini dia Peraturan di Perpustakaan:
🌟 Boleh banget untuk clip dari livestreamku
🌟 Gaboleh gelud, OOT, dan spam ya? Maacii~
🌟 Gaboleh ngomong kasar sama sekali!
🌟 Melanggar = Ku bonk pakai kamus tebalku

Here are The Library Rules:
🌟 Feel free to clip from my livestream
🌟 No fighting, OOT, and spam please? Thank you~
🌟 No bad words at all! 
🌟 Break the rules = I'll bonk you with my heavy dictionary 

= = = = = = = = = = = = = =

Follow my social media:
📖 Twitter: https://twitter.com/CeciliaLieberia
📖 Facebook: https://www.fb.com/CeciliaLieberiach
📖 Instagram: https://www.instagram.com/cecilialieb...
📖 TikTok: https://www.tiktok.com/@cecilialieberia

Follow my sisters & brother:
🗡️ Elaine Celestia: https://rememories.id/elainecelestia
🎹 Reynard Blanc: https://rememories.id/reynardblanc
💫 Lily Ifeta: https://rememories.id/lilyifeta
🍀 Chloe Pawapua: https://rememories.id/chloepawapua

#CileLive #CeciliaLieberia #Vtuberindo #virtualyoutuber #バーチャルYouTuber",https://i.ytimg.com/vi/Up5ywFt3YIE/default.jpg,"rememories,rememories vtuber,chloe pawapua,reynard blanc,lily ifeta,evelyn vtuber,new vtuber,vtuber baru,cecilia lieberia,cecil rememories,Nanashi Mumei,mumei hololive,mumei indonesia,vtuber glasses,chloe,reynard,lily,evelyn,reinly,live2d,vtuber indonesia,anime,vtuber anime,muse indonesia",24,id,1771,TRUE,public,FALSE,2033,301,0,23,,2024-03-22 19:31:19+00:00,,2024-03-22 19:30:00+00:00
